year,month,day,hour,min,timezone,tempm,tempi,dewptm,dewpti,hum,wspdm,wspdi,wgustm,wgusti,wdird,wdire,vism,visi,pressurem,pressurei,windchillm,windchilli,heatindexm,heatindexi,precipm,precipi,conds,icon,fog,rain,snow,hail,thunder,tornado,metar
2015,10,5,17,47,America/Chicago,26,78.8,11,51.8,39,22.2,13.8,-9999,-9999,350,North,20.9,13,1017.8,30.06,-999,-999,-9999,-9999,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0,METAR KADS 052247Z 35012KT 13SM FEW150 26/11 A3006
2015,10,5,19,47,America/Chicago,22,71.6,10,50,46,24.1,15,-9999,-9999,340,NNW,20.9,13,1018.8,30.09,-999,-999,-9999,-9999,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0,METAR KADS 060047Z 34013KT 13SM FEW250 22/10 A3009
2015,10,5,20,47,America/Chicago,21,69.8,10,50,49,20.4,12.7,-9999,-9999,350,North,20.9,13,1018.8,30.09,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 060147Z 35011KT 13SM CLR 21/10 A3009
2015,10,5,21,47,America/Chicago,20,68,10,50,52,14.8,9.2,-9999,-9999,350,North,20.9,13,1019.5,30.11,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 060247Z 35008KT 13SM SKC 20/10 A3011
2015,10,5,22,15,America/Chicago,19.4,66.9,12.6,54.7,65,7.4,4.6,-9999,-9999,10,North,16.1,10,1020.2,30.13,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 060315Z AUTO 01004KT 10SM CLR 19/13 A3013 RMK AO2 T01940126
2015,10,5,23,15,America/Chicago,19.2,66.6,14,57.2,72,7.4,4.6,-9999,-9999,20,NNE,16.1,10,1020.2,30.13,-999,-999,-9999,-9999,-9999,-9999,Overcast,cloudy,0,0,0,0,0,0,METAR KADS 060415Z AUTO 02004KT 10SM OVC120 19/14 A3013 RMK AO2 T01920140
2015,10,6,0,15,America/Chicago,18.2,64.8,14,57.2,76,11.1,6.9,-9999,-9999,10,North,16.1,10,1020.5,30.14,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 060515Z AUTO 01006KT 10SM CLR 18/14 A3014 RMK AO2 T01820140
2015,10,6,1,15,America/Chicago,17.5,63.5,14.2,57.6,81,9.3,5.8,-9999,-9999,30,NNE,16.1,10,1020.5,30.14,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 060615Z AUTO 03005KT 10SM CLR 18/14 A3014 RMK AO2 T01750142
2015,10,6,2,15,America/Chicago,16.6,61.9,14.1,57.4,85,9.3,5.8,-9999,-9999,30,NNE,16.1,10,1020.5,30.14,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 060715Z AUTO 03005KT 10SM CLR 17/14 A3014 RMK AO2 T01660141
2015,10,6,3,15,America/Chicago,16.2,61.2,14.2,57.6,88,9.3,5.8,-9999,-9999,20,NNE,16.1,10,1020.5,30.14,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 060815Z AUTO 02005KT 10SM CLR 16/14 A3014 RMK AO2 T01620142
2015,10,6,4,15,America/Chicago,15.7,60.3,14.1,57.4,90,7.4,4.6,-9999,-9999,40,NE,16.1,10,1020.2,30.13,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 060915Z AUTO 04004KT 10SM CLR 16/14 A3013 RMK AO2 T01570141
2015,10,6,5,15,America/Chicago,15.1,59.2,14.4,57.9,96,7.4,4.6,-9999,-9999,30,NNE,11.3,7,1020.2,30.13,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 061015Z AUTO 03004KT 7SM CLR 15/14 A3013 RMK AO2 T01510144
2015,10,6,6,55,America/Chicago,14,57.2,12,53.6,88,9.3,5.8,-9999,-9999,320,NW,11.3,7,1021.6,30.17,-999,-999,-9999,-9999,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0,METAR KADS 061155Z 32005KT 7SM FEW009 14/12 A3017
2015,10,6,7,47,America/Chicago,14,57.2,14,57.2,100,5.6,3.5,-9999,-9999,330,NNW,11.3,7,1021.9,30.18,-999,-999,-9999,-9999,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0,METAR KADS 061247Z 33003KT 7SM FEW009 14/14 A3018
2015,10,6,8,50,America/Chicago,17,62.6,15,59,88,7.4,4.6,-9999,-9999,340,NNW,11.3,7,1022.2,30.19,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 061350Z 34004KT 7SM SKC 17/15 A3019
2015,10,6,9,47,America/Chicago,18,64.4,13,55.4,73,13,8.1,-9999,-9999,320,NW,11.3,7,1021.9,30.18,-999,-999,-9999,-9999,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0,METAR KADS 061447Z 32007KT 7SM FEW012 18/13 A3018
2015,10,6,10,51,America/Chicago,20,68,14,57.2,68,11.1,6.9,-9999,-9999,280,West,20.9,13,1022.6,30.2,-999,-999,-9999,-9999,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0,METAR KADS 061551Z 28006KT 13SM FEW012 20/14 A3020
2015,10,6,11,16,America/Chicago,21,69.8,16,60.8,73,0,0,-9999,-9999,0,North,16.1,10,1022.6,30.2,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 061616Z AUTO 00000KT 10SM CLR 21/16 A3020 RMK AO2
2015,10,6,12,16,America/Chicago,22,71.6,16,60.8,69,0,0,-9999,-9999,0,North,16.1,10,1022.2,30.19,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 061716Z AUTO 00000KT 10SM CLR 22/16 A3019 RMK AO2
2015,10,6,13,47,America/Chicago,25,77,14,57.2,50,0,0,-9999,-9999,0,North,20.9,13,1020.2,30.13,-999,-999,-9999,-9999,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0,METAR KADS 061847Z 00000KT 13SM FEW200 25/14 A3013
2015,10,6,14,47,America/Chicago,26,78.8,13,55.4,44,7.4,4.6,-9999,-9999,310,NW,20.9,13,1019.5,30.11,-999,-999,-9999,-9999,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0,METAR KADS 061947Z 31004KT 13SM FEW210 26/13 A3011
2015,10,6,15,47,America/Chicago,28,82.4,13,55.4,39,5.6,3.5,-9999,-9999,300,WNW,20.9,13,1018.5,30.08,-999,-999,27.6,81.7,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0,METAR KADS 062047Z 30003KT 13SM FEW210 28/13 A3008
2015,10,6,16,37,America/Chicago,29,84.2,16,60.8,45,5.6,3.5,-9999,-9999,350,North,16.1,10,1018.5,30.08,-999,-999,29.1,84.4,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 062137Z AUTO 35003KT 10SM CLR 29/16 A3008 RMK AO2
2015,10,6,17,47,America/Chicago,29,84.2,13,55.4,37,11.1,6.9,-9999,-9999,320,NW,20.9,13,1018.2,30.07,-999,-999,28.4,83,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0,METAR KADS 062247Z 32006KT 13SM FEW200 29/13 A3007
2015,10,6,18,36,America/Chicago,28,82.4,16,60.8,48,0,0,-9999,-9999,0,North,16.1,10,1017.8,30.06,-999,-999,28.3,82.9,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 062336Z AUTO 00000KT 10SM CLR 28/16 A3006 RMK AO2
2015,10,6,19,36,America/Chicago,27,80.6,14,57.2,45,0,0,-9999,-9999,0,North,16.1,10,1018.2,30.07,-999,-999,27.1,80.8,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 070036Z AUTO 00000KT 10SM CLR 27/14 A3007 RMK AO2
2015,10,6,20,16,America/Chicago,26,78.8,15,59,51,5.6,3.5,-9999,-9999,60,ENE,16.1,10,1018.2,30.07,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 070116Z AUTO 06003KT 10SM CLR 26/15 A3007 RMK AO2
2015,10,6,21,16,America/Chicago,25,77,16,60.8,57,5.6,3.5,-9999,-9999,40,NE,16.1,10,1018.8,30.09,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 070216Z AUTO 04003KT 10SM CLR 25/16 A3009 RMK AO2
2015,10,6,23,16,America/Chicago,23,73.4,16,60.8,65,7.4,4.6,-9999,-9999,50,NE,16.1,10,1019.2,30.1,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 070416Z AUTO 05004KT 10SM CLR 23/16 A3010 RMK AO2
2015,10,7,0,56,America/Chicago,22,71.6,17,62.6,73,7.4,4.6,-9999,-9999,70,ENE,16.1,10,1018.8,30.09,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 070556Z AUTO 07004KT 10SM CLR 22/17 A3009 RMK AO2
2015,10,7,2,56,America/Chicago,21,69.8,17,62.6,78,7.4,4.6,-9999,-9999,80,East,16.1,10,1018.2,30.07,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 070756Z AUTO 08004KT 10SM CLR 21/17 A3007 RMK AO2
2015,10,7,4,16,America/Chicago,21,69.8,17,62.6,78,5.6,3.5,-9999,-9999,80,East,16.1,10,1018.2,30.07,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 070916Z AUTO 08003KT 10SM CLR 21/17 A3007 RMK AO2
2015,10,7,5,49,America/Chicago,20,68,17,62.6,83,5.6,3.5,-9999,-9999,50,NE,20.9,13,1018.2,30.07,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 071049Z 05003KT 13SM SKC 20/17 A3007
2015,10,7,6,50,America/Chicago,20,68,15,59,73,5.6,3.5,-9999,-9999,50,NE,20.9,13,1018.5,30.08,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 071150Z 05003KT 13SM SCT250 20/15 A3008
2015,10,7,7,56,America/Chicago,20,68,17,62.6,83,0,0,-9999,-9999,0,North,16.1,10,1019.9,30.12,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 071256Z AUTO 00000KT 10SM CLR 20/17 A3012 RMK AO2
2015,10,7,8,50,America/Chicago,25,77,15,59,54,5.6,3.5,-9999,-9999,80,East,20.9,13,1019.9,30.12,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 071350Z 08003KT 13SM SCT250 25/15 A3012
2015,10,7,9,47,America/Chicago,24,75.2,16,60.8,61,5.6,3.5,-9999,-9999,110,ESE,20.9,13,1020.9,30.15,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 071447Z 11003KT 13SM SCT250 24/16 A3015
2015,10,7,10,47,America/Chicago,25,77,16,60.8,57,7.4,4.6,-9999,-9999,120,ESE,20.9,13,1020.2,30.13,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 071547Z 12004KT 13SM SCT250 25/16 A3013
2015,10,7,11,47,America/Chicago,27,80.6,15,59,48,5.6,3.5,-9999,-9999,160,SSE,20.9,13,1020.2,30.13,-999,-999,27.3,81.1,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 071647Z 16003KT 13SM SCT250 27/15 A3013
2015,10,7,12,47,America/Chicago,29,84.2,14,57.2,40,5.6,3.5,-9999,-9999,70,ENE,20.9,13,1020.2,30.13,-999,-999,28.6,83.5,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 071747Z 07003KT 13SM FEW150 SCT250 29/14 A3013
2015,10,7,13,47,America/Chicago,29,84.2,14,57.2,40,5.6,3.5,-9999,-9999,10,North,20.9,13,1018.8,30.09,-999,-999,28.6,83.5,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 071847Z 01003KT 13SM SCT150 BKN240 29/14 A3009
2015,10,7,14,47,America/Chicago,30,86,14,57.2,37,7.4,4.6,-9999,-9999,10,North,19.3,12,1017.8,30.06,-999,-999,29.4,84.9,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 071947Z 01004KT 12SM SCT140 30/14 A3006
2015,10,7,15,47,America/Chicago,30,86,13,55.4,35,9.3,5.8,-9999,-9999,60,ENE,20.9,13,1017.2,30.04,-999,-999,29.2,84.5,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 072047Z 06005KT 13SM FEW055 BKN150 BKN250 30/13 A3004
2015,10,7,16,47,America/Chicago,20,68,13,55.4,64,16.7,10.4,-9999,-9999,30,NNE,20.9,13,1016.8,30.03,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 072147Z 03009KT 13SM FEW055 BKN150 BKN250 20/13 A3003
2015,10,7,17,47,America/Chicago,29,84.2,12,53.6,35,7.4,4.6,-9999,-9999,80,East,20.9,13,1016.5,30.02,-999,-999,28.2,82.8,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 072247Z 08004KT 13SM SCT055 BKN250 29/12 A3002
2015,10,7,18,47,America/Chicago,29,84.2,13,55.4,37,7.4,4.6,-9999,-9999,90,East,17.7,11,1016.8,30.03,-999,-999,28.4,83,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 072347Z 09004KT 11SM BKN190 29/13 A3003
2015,10,7,19,47,America/Chicago,28,82.4,13,55.4,39,7.4,4.6,-9999,-9999,70,ENE,19.3,12,1016.8,30.03,-999,-999,27.6,81.7,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 080047Z 07004KT 12SM FEW080 BKN200 28/13 A3003
2015,10,7,21,47,America/Chicago,26,78.8,14,57.2,47,9.3,5.8,-9999,-9999,60,ENE,20.9,13,1017.8,30.06,-999,-999,-9999,-9999,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0,METAR KADS 080247Z 06005KT 13SM FEW080 26/14 A3006
2015,10,7,22,16,America/Chicago,26,78.8,16,60.8,54,7.4,4.6,-9999,-9999,90,East,16.1,10,1017.8,30.06,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 080316Z AUTO 09004KT 10SM CLR 26/16 A3006 RMK AO2
2015,10,7,23,16,America/Chicago,26,78.8,17,62.6,57,5.6,3.5,-9999,-9999,80,East,16.1,10,1018.2,30.07,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 080416Z AUTO 08003KT 10SM CLR 26/17 A3007 RMK AO2
2015,10,8,2,36,America/Chicago,23,73.4,17,62.6,69,7.4,4.6,-9999,-9999,90,East,16.1,10,1017.5,30.05,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 080736Z AUTO 09004KT 10SM CLR 23/17 A3005 RMK AO2
2015,10,8,3,56,America/Chicago,23,73.4,17,62.6,69,5.6,3.5,-9999,-9999,110,ESE,16.1,10,1017.5,30.05,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 080856Z AUTO 11003KT 10SM CLR 23/17 A3005 RMK AO2
2015,10,8,4,16,America/Chicago,23,73.4,17,62.6,69,0,0,-9999,-9999,0,North,16.1,10,1017.5,30.05,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 080916Z AUTO 00000KT 10SM CLR 23/17 A3005 RMK AO2
2015,10,8,5,16,America/Chicago,22,71.6,17,62.6,73,0,0,-9999,-9999,0,North,16.1,10,1017.5,30.05,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 081016Z AUTO 00000KT 10SM CLR 22/17 A3005 RMK AO2
2015,10,8,6,47,America/Chicago,21,69.8,15,59,68,11.1,6.9,-9999,-9999,130,SE,16.1,10,1017.8,30.06,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 081147Z 13006KT 10SM SCT300 21/15 A3006
2015,10,8,7,47,America/Chicago,22,71.6,15,59,64,7.4,4.6,-9999,-9999,90,East,20.9,13,1017.8,30.06,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 081247Z 09004KT 13SM SCT250 22/15 A3006
2015,10,8,8,47,America/Chicago,23,73.4,16,60.8,65,7.4,4.6,-9999,-9999,90,East,20.9,13,1018.5,30.08,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 081347Z 09004KT 13SM SCT250 23/16 A3008
2015,10,8,9,47,America/Chicago,25,77,16,60.8,57,7.4,4.6,-9999,-9999,80,East,20.9,13,1018.8,30.09,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 081447Z 08004KT 13SM SKC 25/16 A3009
2015,10,8,10,47,America/Chicago,27,80.6,16,60.8,51,0,0,-9999,-9999,0,North,20.9,13,1018.8,30.09,-999,-999,27.5,81.5,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0,METAR KADS 081547Z 00000KT 13SM FEW250 27/16 A3009
2015,10,8,11,49,America/Chicago,29,84.2,15,59,42,0,0,-9999,-9999,0,North,20.9,13,1018.8,30.09,-999,-999,28.8,83.8,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0,METAR KADS 081649Z 00000KT 13SM FEW250 29/15 A3009
2015,10,8,13,47,America/Chicago,30,86,14,57.2,37,7.4,4.6,-9999,-9999,70,ENE,20.9,13,1017.8,30.06,-999,-999,29.4,84.9,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 081847Z 07004KT 13SM SCT150 SCT180 30/14 A3006
2015,10,8,14,47,America/Chicago,30,86,13,55.4,35,5.6,3.5,-9999,-9999,90,East,20.9,13,1017.2,30.04,-999,-999,29.2,84.5,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 081947Z 09003KT 13SM SCT060 30/13 A3004
2015,10,8,15,47,America/Chicago,31,87.8,13,55.4,33,9.3,5.8,-9999,-9999,120,ESE,20.9,13,1016.1,30.01,-999,-999,30,86.1,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 082047Z 12005KT 13SM SCT065 31/13 A3001
2015,10,8,16,47,America/Chicago,32,89.6,13,55.4,31,11.1,6.9,-9999,-9999,60,ENE,20.9,13,1015.8,30,-999,-999,30.9,87.7,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 082147Z 06006KT 13SM SCT060 32/13 A3000
2015,10,8,17,47,America/Chicago,31,87.8,12,53.6,31,11.1,6.9,-9999,-9999,60,ENE,20.9,13,1015.5,29.99,-999,-999,29.8,85.7,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 082247Z 06006KT 13SM FEW060 SCT250 31/12 A2999
2015,10,8,18,47,America/Chicago,30,86,13,55.4,35,9.3,5.8,-9999,-9999,90,East,20.9,13,1016.1,30.01,-999,-999,29.2,84.5,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0,METAR KADS 082347Z 09005KT 13SM FEW060 30/13 A3001
2015,10,8,19,47,America/Chicago,29,84.2,13,55.4,37,5.6,3.5,-9999,-9999,100,East,19.3,12,1016.5,30.02,-999,-999,28.4,83,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0,METAR KADS 090047Z 10003KT 12SM FEW060 29/13 A3002
2015,10,8,20,47,America/Chicago,28,82.4,14,57.2,42,9.3,5.8,-9999,-9999,90,East,17.7,11,1017.2,30.04,-999,-999,27.8,82,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0,METAR KADS 090147Z 09005KT 11SM FEW150 28/14 A3004
2015,10,8,21,47,America/Chicago,27,80.6,14,57.2,45,9.3,5.8,-9999,-9999,110,ESE,20.9,13,1018.2,30.07,-999,-999,27.1,80.8,-9999,-9999,Partly Cloudy,partlycloudy,0,0,0,0,0,0,METAR KADS 090247Z 11005KT 13SM FEW150 27/14 A3007
2015,10,8,22,16,America/Chicago,27,80.6,16,60.8,51,7.4,4.6,-9999,-9999,110,ESE,16.1,10,1018.5,30.08,-999,-999,27.5,81.5,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 090316Z AUTO 11004KT 10SM CLR 27/16 A3008 RMK AO2
2015,10,8,23,56,America/Chicago,26,78.8,17,62.6,57,7.4,4.6,-9999,-9999,100,East,16.1,10,1018.2,30.07,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 090456Z AUTO 10004KT 10SM CLR 26/17 A3007 RMK AO2
2015,10,9,1,39,America/Chicago,25,77,17,62.6,61,5.6,3.5,-9999,-9999,100,East,16.1,10,1018.2,30.07,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 090639Z AUTO 10003KT 10SM CLR 25/17 A3007 RMK AO2
2015,10,9,2,56,America/Chicago,24,75.2,17,62.6,65,0,0,-9999,-9999,0,North,16.1,10,1018.5,30.08,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 090756Z AUTO 00000KT 10SM CLR 24/17 A3008 RMK AO2
2015,10,9,3,16,America/Chicago,24,75.2,17,62.6,65,0,0,-9999,-9999,0,North,16.1,10,1018.5,30.08,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 090816Z AUTO 00000KT 10SM CLR 24/17 A3008 RMK AO2
2015,10,9,4,16,America/Chicago,23,73.4,17,62.6,69,0,0,-9999,-9999,0,North,16.1,10,1019.2,30.1,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 090916Z AUTO 00000KT 10SM CLR 23/17 A3010 RMK AO2
2015,10,9,5,16,America/Chicago,22,71.6,18,64.4,78,0,0,-9999,-9999,0,North,16.1,10,1019.2,30.1,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 091016Z AUTO 00000KT 10SM CLR 22/18 A3010 RMK AO2
2015,10,9,6,47,America/Chicago,22,71.6,16,60.8,69,0,0,-9999,-9999,0,North,20.9,13,1019.5,30.11,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 091147Z 00000KT 13SM SCT100 22/16 A3011
2015,10,9,7,47,America/Chicago,22,71.6,16,60.8,69,0,0,-9999,-9999,0,North,20.9,13,1019.9,30.12,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 091247Z 00000KT 13SM SCT250 22/16 A3012
2015,10,9,8,47,America/Chicago,24,75.2,16,60.8,61,0,0,-9999,-9999,0,North,20.9,13,1020.5,30.14,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 091347Z 00000KT 13SM SCT240 24/16 A3014
2015,10,9,9,47,America/Chicago,27,80.6,16,60.8,51,5.6,3.5,-9999,-9999,290,WNW,17.7,11,1021.2,30.16,-999,-999,27.5,81.5,-9999,-9999,Haze,hazy,0,0,0,0,0,0,METAR KADS 091447Z 29003KT 11SM HZ FEW170 27/16 A3016
2015,10,9,10,47,America/Chicago,28,82.4,16,60.8,48,11.1,6.9,-9999,-9999,320,NW,17.7,11,1021.6,30.17,-999,-999,28.3,82.9,-9999,-9999,Haze,hazy,0,0,0,0,0,0,METAR KADS 091547Z 32006KT 11SM HZ SCT190 28/16 A3017
2015,10,9,11,47,America/Chicago,30,86,16,60.8,43,13,8.1,-9999,-9999,350,North,20.9,13,1021.2,30.16,-999,-999,30.1,86.1,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 091647Z 35007KT 13SM FEW080 SCT100 30/16 A3016
2015,10,9,12,47,America/Chicago,31,87.8,15,59,38,20.4,12.7,-9999,-9999,340,NNW,20.9,13,1020.9,30.15,-999,-999,30.6,87.1,-9999,-9999,Haze,hazy,0,0,0,0,0,0,METAR KADS 091747Z 34011KT 13SM HZ SCT110 BKN240 31/15 A3015
2015,10,9,13,47,America/Chicago,31,87.8,15,59,38,22.2,13.8,37,23,310,NW,16.1,10,1020.2,30.13,-999,-999,30.6,87.1,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 091847Z 31012G20KT 10SM SCT055 BKN110 31/15 A3013
2015,10,9,14,50,America/Chicago,30,86,15,59,40,33.3,20.7,42.6,26.5,30,NNE,20.9,13,1019.5,30.11,-999,-999,29.7,85.4,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 091950Z 03018G23KT 13SM SCT060 30/15 A3011
2015,10,9,15,47,America/Chicago,29,84.2,15,59,42,25.9,16.1,42.6,26.5,30,NNE,20.9,13,1019.9,30.12,-999,-999,28.8,83.8,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 092047Z 03014G23KT 13SM FEW060 SCT240 29/15 A3012
2015,10,9,16,53,America/Chicago,28,82.4,14,57.2,42,22.2,13.8,40.7,25.3,20,NNE,20.9,13,1019.9,30.12,-999,-999,27.8,82,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 092153Z 02012G22KT 13SM SCT240 28/14 A3012
2015,10,9,17,47,America/Chicago,28,82.4,12,53.6,37,22.2,13.8,-9999,-9999,10,North,20.9,13,1020.2,30.13,-999,-999,27.5,81.4,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 092247Z 01012KT 13SM SCT240 28/12 A3013
2015,10,9,19,47,America/Chicago,22,71.6,15,59,64,22.2,13.8,35.2,21.9,10,North,17.7,11,1021.9,30.18,-999,-999,-9999,-9999,-9999,-9999,Mostly Cloudy,mostlycloudy,0,0,0,0,0,0,METAR KADS 100047Z 01012G19KT 11SM BKN110 22/15 A3018
2015,10,9,21,47,America/Chicago,21,69.8,15,59,68,18.5,11.5,-9999,-9999,350,North,20.9,13,1023.2,30.22,-999,-999,-9999,-9999,-9999,-9999,Scattered Clouds,partlycloudy,0,0,0,0,0,0,METAR KADS 100247Z 35010KT 13SM SCT110 21/15 A3022
2015,10,9,23,36,America/Chicago,20,68,16,60.8,78,11.1,6.9,-9999,-9999,20,NNE,16.1,10,1023.9,30.24,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 100436Z AUTO 02006KT 10SM CLR 20/16 A3024 RMK AO2
2015,10,10,0,36,America/Chicago,19,66.2,16,60.8,83,9.3,5.8,-9999,-9999,20,NNE,16.1,10,1023.6,30.23,-999,-999,-9999,-9999,-9999,-9999,Clear,clear,0,0,0,0,0,0,METAR KADS 100536Z AUTO 02005KT 10SM CLR 19/16 A3023 RMK AO2
